1,0.7205970305115429,0.9257485166995111,2.260263338240225,0.23148063435999977
2,0.832835832638527,0.93173653208567,0.6885474896475451,0.18464637842185483
3,0.8967164304719042,0.9628742540667871,0.33229665756225585,0.09301390189365177
4,0.9104477706240184,0.9580838337629854,0.2764158931463512,0.10833287676921795
5,0.9152238913436435,0.9604790453425425,0.23472297283362098,0.08845216566055433
6,0.9044776206585898,0.9520958112385458,0.26533738482576696,0.10823730353271578
7,0.9289552290048172,0.9497006010866451,0.22720103166274616,0.11362857025808203
8,0.9337313502582152,0.9592814388389359,0.17815304586469238,0.10714841811795033
9,0.932537317276001,0.9245509116235607,0.17050421401691526,0.21552996540399935
10,0.9373134415541122,0.9688622737359144,0.1819351309020795,0.0788750734757409
11,0.9391044823091421,0.9700598802395209,0.14758946732548414,0.08611543210011399
12,0.9391044830208394,0.9712574824601591,0.15171833846912677,0.08850668012694328
13,0.942686572893342,0.9688622737359144,0.15809117701154815,0.09140648011224133
14,0.9486567184106628,0.9628742512114747,0.12992815363095767,0.12953681050392682
15,0.9546268676643941,0.9317365377962946,0.13836567236471978,0.2466311168488851
16,0.9414925432916897,0.9592814359836236,0.15667864338341933,0.11619395645569541
17,0.9492537341900726,0.9604790453425425,0.13617680583708683,0.14739206715202527
18,0.9462686631216932,0.9760479070469291,0.15223278277188734,0.07891356423329897
19,0.9647761188336272,0.9772455092675671,0.09933225525570895,0.07604290244977643
20,0.961194031985838,0.977245508196825,0.12322926562811151,0.07330094318330704
21,0.9605970169181255,0.9233533051199542,0.12542373093318346,0.2696636795696473
22,0.9564179109103644,0.962874252996045,0.10762287260601366,0.12268329756111353
23,0.9671641783927803,0.9556886221834285,0.10138029901362058,0.14566290318254174
24,0.9677611955955847,0.9592814374112797,0.1012610841938642,0.16565640971153797
25,0.9689552243076154,0.9688622737359144,0.08780612693230774,0.10197587824262076
26,0.9605970183415199,0.9664670678669821,0.10017559347507446,0.11102336344350454
27,0.9611940314520651,0.9664670692946382,0.10297192023233459,0.09094796480867498
28,0.9594029874943976,0.9688622765912267,0.10030034695084748,0.11961594786812847
29,0.9623880614095659,0.9736526968950283,0.09278358837742526,0.0800599406457131
30,0.9701492537313433,0.9640718577150813,0.08613729311236695,0.1500886859337447
31,0.961194031985838,0.9305389255820634,0.09050882275167631,0.2764248723086823
32,0.9623880599861714,0.9724550875361094,0.10918235710001926,0.09340105025727033
